date;conteiner;kg;value_usd;country;english;macro_region;region;goods_type;name_en;all_country_borders_points
27.08.2019;1.0;1250;221,81;Таиланд;Thailand;Азия;Юго-Восточная Азия;азотные;Thailand;[14.1518739329,100.898116007]
27.08.2019;0.0;90000;16740;Либерия;Liberia;Африка;Западная Африка;азотные;Liberia;[6.32996015995,-9.34876519206]
28.08.2019;0.0;42000;13564,58;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
28.08.2019;0.0;202500;42525;Молдова, Республика;Moldova;Европа;Восточная Европа;азотные;Moldova;[47.2023352434,28.4649474852]
28.08.2019;0.0;1199060;257797,9;Финляндия;Finland;Европа;Северная Европа;азотные;Finland;[64.1287711419,25.7296255933]
28.08.2019;0.0;276000;44160;Румыния;Romania;Европа;Восточная Европа;азотные;Romania;[45.810947616,25.0748052568]
28.08.2019;1.0;2259941;594680,88;Бразилия;Brazil;Америка;Южная Америка;калийные;Brazil;[-10.8279176405,-52.8483115037]
28.08.2019;0.0;20922;8728,52;Сербия;Serbia;Европа;Южная Европа;калийные;Serbia;[44.2324489699,20.7914869277]
28.08.2019;0.0;336500;75712,5;Азербайджан;Azerbaijan;Азия;Западная Азия;азотные;Azerbaijan;[40.314323219,48.0428025986]
28.08.2019;0.0;20000;8753,29;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
28.08.2019;0.0;24800;12164,05;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
28.08.2019;0.0;44200;8671,79;Украина;Ukraine;Европа;Восточная Европа;азотные;Ukraine;[49.0653791023,31.3445241453]
29.08.2019;0.0;128;102,62;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
28.08.2019;0.0;4222200;1102253,53;Швеция;Sweden;Европа;Северная Европа;сложные и комплексные;Sweden;[62.4677283813,16.8622149998]
28.08.2019;0.0;23200;5532,08;Украина;Ukraine;Европа;Восточная Европа;азотные;Ukraine;[49.0653791023,31.3445241453]
28.08.2019;0.0;23000;7601,78;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
28.08.2019;0.0;196000;28420;Эквадор;Ecuador;Америка;Южная Америка;азотные;Ecuador;[-1.43709119709,-78.6658493612]
28.08.2019;0.0;22000;2632,83;Эстония;Estonia;Европа;Северная Европа;прочее;Estonia;[58.86386508,24.7963122]
28.08.2019;0.0;1030620;267937,3;Польша;Poland;Европа;Восточная Европа;калийные;Poland;[52.208580543,19.3189525919]
28.08.2019;0.0;35420140;9102975,98;Сингапур;Singapore;Азия;Юго-Восточная Азия;азотные;Singapore;[1.31193507043,103.824122426]
28.08.2019;0.0;1516600;443256,68;Китай;China;Азия;Восточная Азия;калийные;China;[32.3090710392,104.1375955]
28.08.2019;0.0;138600;36183,11;Швеция;Sweden;Европа;Северная Европа;сложные и комплексные;Sweden;[62.4677283813,16.8622149998]
28.08.2019;0.0;1700000;300900;Мавритания;Mauritania;Африка;Западная Африка;азотные;Mauritania;[20.2380039848,-10.4533428423]
28.08.2019;0.0;22000;2632,83;Эстония;Estonia;Европа;Северная Европа;прочее;Estonia;[58.86386508,24.7963122]
28.08.2019;0.0;600000;106200;Кот д'Ивуар;Cote d'Ivoire;Африка;Западная Африка;азотные;Cote d'Ivoire;[7.52978180663,-5.54689879121]
28.08.2019;0.0;22000;2632,83;Эстония;Estonia;Европа;Северная Европа;прочее;Estonia;[58.86386508,24.7963122]
28.08.2019;0.0;22000;2632,83;Эстония;Estonia;Европа;Северная Европа;прочее;Estonia;[58.86386508,24.7963122]
28.08.2019;0.0;23000;11281,18;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
28.08.2019;0.0;631900;161134,5;Перу;Peru;Америка;Южная Америка;сложные и комплексные;Peru;[-10.2727258252,-76.154316298]
28.08.2019;0.0;122400;34218,25;Монголия;Mongolia;Азия;Восточная Азия;азотные;Mongolia;[46.8355124942,103.069689273]
28.08.2019;1.0;3248000;955565,08;Бразилия;Brazil;Америка;Южная Америка;калийные;Brazil;[-10.8279176405,-52.8483115037]
28.08.2019;0.0;25600;11590,56;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
29.08.2019;0.0;25;358,43;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
28.08.2019;0.0;64461;13055,9;Венгрия;Hungary;Европа;Восточная Европа;калийные;Hungary;[47.1652797826,19.4121477714]
28.08.2019;0.0;4386000;1212400,76;Ирландия;Ireland;Европа;Северная Европа;сложные и комплексные;Ireland;[53.1813224517,-8.34974637495]
28.08.2019;1.0;128000;76800;Бразилия;Brazil;Америка;Южная Америка;сложные и комплексные;Brazil;[-10.8279176405,-52.8483115037]
28.08.2019;0.0;1546500;302369,11;Норвегия;Norway;Европа;Северная Европа;азотные;Norway;[62.5127098319,11.006018325]
28.08.2019;1.0;3658973;707654,28;Румыния;Romania;Европа;Восточная Европа;сложные и комплексные;Romania;[45.810947616,25.0748052568]
28.08.2019;0.0;82797;52387,5;Бразилия;Brazil;Америка;Южная Америка;сложные и комплексные;Brazil;[-10.8279176405,-52.8483115037]
28.08.2019;0.0;5593160;1308799,44;Перу;Peru;Америка;Южная Америка;сложные и комплексные;Peru;[-10.2727258252,-76.154316298]
28.08.2019;0.0;48000;21370,1;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
28.08.2019;0.0;24800;12164,05;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
28.08.2019;0.0;80000;36824,19;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
28.08.2019;0.0;284600;75562,73;Швеция;Sweden;Европа;Северная Европа;сложные и комплексные;Sweden;[62.4677283813,16.8622149998]
28.08.2019;0.0;3836765;452738,27;Турция;Turkey;Азия;Западная Азия;азотные;Turkey;[39.1002805086,34.874882785]
28.08.2019;0.0;2282500;924412,5;Азербайджан;Azerbaijan;Азия;Западная Азия;сложные и комплексные;Azerbaijan;[40.314323219,48.0428025986]
29.08.2019;0.0;146500;41599,82;Литва;Lithuania;Европа;Северная Европа;сложные и комплексные;Lithuania;[55.347247978,23.8004638579]
28.08.2019;0.0;3881820;1106318,7;Китай;China;Азия;Восточная Азия;сложные и комплексные;China;[32.3090710392,104.1375955]
28.08.2019;0.0;20407;8513,68;Сербия;Serbia;Европа;Южная Европа;калийные;Serbia;[44.2324489699,20.7914869277]
28.08.2019;0.0;3310040;893710,8;Перу;Peru;Америка;Южная Америка;сложные и комплексные;Peru;[-10.2727258252,-76.154316298]
28.08.2019;0.0;532000;56924;Соединенные Штаты;United States;Америка;Северная Америка;азотные;United States;[39.383536885,-98.9051057934]
28.08.2019;0.0;278000;78940,28;Латвия;Latvia;Европа;Северная Европа;сложные и комплексные;Latvia;[56.9091738905,24.5669304062]
29.08.2019;1.0;1176000;287303,48;Таиланд;Thailand;Азия;Юго-Восточная Азия;сложные и комплексные;Thailand;[14.1518739329,100.898116007]
29.08.2019;0.0;4559050;1160323,81;Бразилия;Brazil;Америка;Южная Америка;азотные;Brazil;[-10.8279176405,-52.8483115037]
29.08.2019;0.0;15273160;4228629,8;Китай;China;Азия;Восточная Азия;сложные и комплексные;China;[32.3090710392,104.1375955]
29.08.2019;0.0;979560;271975,58;Польша;Poland;Европа;Восточная Европа;калийные;Poland;[52.208580543,19.3189525919]
29.08.2019;1.0;1344500;325634,74;Малайзия;Malaysia;Азия;Юго-Восточная Азия;сложные и комплексные;Malaysia;[5.98010916312,117.072018475]
29.08.2019;0.0;27599;18425;Бразилия;Brazil;Америка;Южная Америка;сложные и комплексные;Brazil;[-10.8279176405,-52.8483115037]
29.08.2019;0.0;489,5;306,42;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
29.08.2019;0.0;300;998,19;Туркмения;Turkmenistan;Азия;Южная часть Центральной Азии;сложные и комплексные;Turkmenistan;[39.2054565384,58.9742872517]
29.08.2019;0.0;135200;43264;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
29.08.2019;0.0;690000;151110;Колумбия;Colombia;Америка;Южная Америка;азотные;Colombia;[4.14535034576,-73.256420264]
29.08.2019;0.0;64000;24624,69;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
29.08.2019;0.0;69600;8212,8;Турция;Turkey;Азия;Западная Азия;азотные;Turkey;[39.1002805086,34.874882785]
29.08.2019;0.0;991700;204580,3;Норвегия;Norway;Европа;Северная Европа;азотные;Norway;[62.5127098319,11.006018325]
